TimeTag,LeftEyeX,LeftEyeY,LeftPupilDiameter,RightEyeX,RightEyeY,RightPupilDiameter,DigitalIn,LeftBlink,RightBlink,DigitalOut,LeftEyeFixationFlag,RightEyeFixationFlag,LeftEyeSaccadeFlag,RightEyeSaccadeFlag,MessageCode,LeftEyeRawX,LeftEyeRawY,RightEyeRawX,RightEyeRawY
12911.09750002,0,0,66.76953125,0,0,66.8203125,16777215,0,0,0,1,1,0,0,0,-16.920166015625,-3.804443359375,-13.682861328125,-3.32421875
12911.09800002,0,0,66.77734375,0,0,66.828125,16777215,0,0,0,1,1,0,0,0,-16.907470703125,-3.793212890625,-13.682373046875,-3.329345703125
12911.09850002,0,0,66.7890625,0,0,66.83984375,16777215,0,0,0,1,1,0,0,0,-16.927001953125,-3.8095703125,-13.67919921875,-3.3251953125
12911.09900002,0,0,66.80859375,0,0,66.8828125,16777215,0,0,0,1,1,0,0,0,-16.920166015625,-3.802734375,-13.690185546875,-3.3271484375
12911.09950002,0,0,66.8203125,0,0,66.8671875,16777215,0,0,0,1,1,0,0,0,-16.910888671875,-3.801513671875,-13.680419921875,-3.32470703125
12911.10000002,0,0,66.875,0,0,66.859375,16777215,0,0,0,1,1,0,0,0,-16.914794921875,-3.804931640625,-13.6767578125,-3.322998046875
12911.10050002,0,0,66.8828125,0,0,66.8671875,16777215,0,0,0,1,1,0,0,0,-16.91259765625,-3.79638671875,-13.67529296875,-3.326171875
12911.10100002,0,0,66.8828125,0,0,66.890625,16777215,0,0,0,1,1,0,0,0,-16.93359375,-3.79150390625,-13.676513671875,-3.321533203125
12911.10150002,0,0,66.8984375,0,0,66.90234375,16777215,0,0,0,1,1,0,0,0,-16.936767578125,-3.783935546875,-13.677001953125,-3.314453125
12911.10200002,0,0,66.87890625,0,0,66.8984375,16777215,0,0,0,1,1,0,0,0,-16.951416015625,-3.79931640625,-13.68408203125,-3.323974609375
12911.10250002,0,0,66.91796875,0,0,66.9140625,16777215,0,0,0,1,1,0,0,0,-16.950439453125,-3.79931640625,-13.685791015625,-3.326171875
12911.10300002,0,0,66.89453125,0,0,66.9375,16777215,0,0,0,1,1,0,0,0,-16.954833984375,-3.80615234375,-13.684814453125,-3.335693359375
12911.10350002,0,0,66.91015625,0,0,66.921875,16777215,0,0,0,1,1,0,0,0,-16.956298828125,-3.794677734375,-13.6904296875,-3.322265625
12911.10400002,0,0,66.91796875,0,0,66.94921875,16777215,0,0,0,1,1,0,0,0,-16.943115234375,-3.802001953125,-13.691162109375,-3.3291015625
12911.10450002,0,0,66.92578125,0,0,66.9765625,16777215,0,0,0,1,1,0,0,0,-16.9443359375,-3.77490234375,-13.68896484375,-3.323486328125
12911.10500002,0,0,66.9609375,0,0,66.9921875,16777215,0,0,0,1,1,0,0,0,-16.93896484375,-3.7919921875,-13.681884765625,-3.324951171875
12911.10550002,0,0,66.97265625,0,0,67,16777215,0,0,0,1,1,0,0,0,-16.92919921875,-3.783447265625,-13.677490234375,-3.333740234375
12911.10600002,0,0,66.96875,0,0,67.02734375,16777215,0,0,0,1,1,0,0,0,-16.91259765625,-3.771728515625,-13.67431640625,-3.3388671875
12911.10650002,0,0,66.9765625,0,0,67.04296875,16777215,0,0,0,1,1,0,0,0,-16.91015625,-3.781982421875,-13.68115234375,-3.329833984375
12911.10700002,0,0,66.97265625,0,0,67.06640625,16777215,0,0,0,1,1,0,0,0,-16.91943359375,-3.758056640625,-13.680908203125,-3.32861328125
12911.10750002,0,0,67,0,0,67.07421875,16777215,0,0,0,1,1,0,0,0,-16.91259765625,-3.752685546875,-13.679443359375,-3.326171875
12911.10800002,0,0,67.01953125,0,0,67.08203125,16777215,0,0,0,1,1,0,0,0,-16.89599609375,-3.7490234375,-13.683349609375,-3.326904296875
12911.10850002,0,0,67.015625,0,0,67.09375,16777215,0,0,0,1,1,0,0,0,-16.89501953125,-3.747314453125,-13.679931640625,-3.33203125
12911.10900002,0,0,67.00390625,0,0,67.1328125,16777215,0,0,0,1,1,0,0,0,-16.90576171875,-3.750244140625,-13.678955078125,-3.335205078125
12911.10950002,0,0,66.984375,0,0,67.125,16777215,0,0,0,1,1,0,0,0,-16.90771484375,-3.7509765625,-13.68603515625,-3.334716796875
12911.11000002,0,0,67,0,0,67.109375,16777215,0,0,0,1,1,0,0,0,-16.89697265625,-3.7431640625,-13.688720703125,-3.31884765625
12911.11050002,0,0,66.984375,0,0,67.1171875,16777215,0,0,0,1,1,0,0,0,-16.896728515625,-3.73388671875,-13.692138671875,-3.322265625
12911.11100002,0,0,67.015625,0,0,67.16015625,16777215,0,0,0,1,1,0,0,0,-16.89794921875,-3.744384765625,-13.692138671875,-3.320556640625
12911.11150002,0,0,67.05078125,0,0,67.15234375,16777215,0,0,0,1,1,0,0,0,-16.91357421875,-3.751708984375,-13.69482421875,-3.318359375
12911.11200002,0,0,67.04296875,0,0,67.15625,16777215,0,0,0,1,1,0,0,0,-16.91259765625,-3.74462890625,-13.69287109375,-3.324951171875
12911.11250002,0,0,67.06640625,0,0,67.17578125,16777215,0,0,0,1,1,0,0,0,-16.906982421875,-3.76513671875,-13.6943359375,-3.32373046875
12911.11300002,0,0,67.0703125,0,0,67.203125,16777215,0,0,0,1,1,0,0,0,-16.891845703125,-3.764404296875,-13.691650390625,-3.33154296875
12911.11350002,0,0,67.08203125,0,0,67.2265625,16777215,0,0,0,1,1,0,0,0,-16.889404296875,-3.760986328125,-13.695068359375,-3.3349609375
12911.11400002,0,0,67.08203125,0,0,67.24609375,16777215,0,0,0,1,1,0,0,0,-16.907958984375,-3.76025390625,-13.696044921875,-3.333984375
12911.11450002,0,0,67.04296875,0,0,67.23046875,16777215,0,0,0,1,1,0,0,0,-16.897705078125,-3.759033203125,-13.695556640625,-3.3291015625
12911.11500002,0,0,67.02734375,0,0,67.24609375,16777215,0,0,0,1,1,0,0,0,-16.887939453125,-3.77001953125,-13.688232421875,-3.325439453125
12911.11550002,0,0,67.0546875,0,0,67.25,16777215,0,0,0,1,1,0,0,0,-16.898193359375,-3.7607421875,-13.69677734375,-3.33251953125
12911.11600002,0,0,67.05859375,0,0,67.265625,16777215,0,0,0,1,1,0,0,0,-16.909423828125,-3.76416015625,-13.69873046875,-3.3349609375
12911.11650002,0,0,67.07421875,0,0,67.26953125,16777215,0,0,0,1,1,0,0,0,-16.904052734375,-3.768310546875,-13.7001953125,-3.33203125
12911.11700002,0,0,67.0703125,0,0,67.2734375,16777215,0,0,0,1,1,0,0,0,-16.904541015625,-3.770751953125,-13.702392578125,-3.332275390625
12911.11750002,0,0,67.08203125,0,0,67.2578125,16777215,0,0,0,1,1,0,0,0,-16.903564453125,-3.766357421875,-13.697021484375,-3.32666015625
12911.11800002,0,0,67.109375,0,0,67.26953125,16777215,0,0,0,1,1,0,0,0,-16.89892578125,-3.751953125,-13.705810546875,-3.314208984375
12911.11850002,0,0,67.12109375,0,0,67.28125,16777215,0,0,0,1,1,0,0,0,-16.88623046875,-3.748291015625,-13.70556640625,-3.312744140625
12911.11900002,0,0,67.12109375,0,0,67.30078125,16777215,0,0,0,1,1,0,0,0,-16.872802734375,-3.750244140625,-13.715576171875,-3.310546875
12911.11950002,0,0,67.125,0,0,67.296875,16777215,0,0,0,1,1,0,0,0,-16.87060546875,-3.751220703125,-13.706787109375,-3.3046875
12911.12000002,0,0,67.13671875,0,0,67.3125,16777215,0,0,0,1,1,0,0,0,-16.884033203125,-3.750732421875,-13.712646484375,-3.308349609375
12911.12050002,0,0,67.16796875,0,0,67.32421875,16777215,0,0,0,1,1,0,0,0,-16.89453125,-3.7373046875,-13.7119140625,-3.3056640625
12911.12100002,0,0,67.16015625,0,0,67.34375,16777215,0,0,0,1,1,0,0,0,-16.876708984375,-3.736572265625,-13.705078125,-3.308349609375
12911.12150002,0,0,67.17578125,0,0,67.36328125,16777215,0,0,0,1,1,0,0,0,-16.856689453125,-3.73974609375,-13.6953125,-3.30517578125
12911.12200002,0,0,67.1953125,0,0,67.3671875,16777215,0,0,0,1,1,0,0,0,-16.86572265625,-3.7490234375,-13.7021484375,-3.30078125
12911.12250002,0,0,67.19140625,0,0,67.39453125,16777215,0,0,0,1,1,0,0,0,-16.879150390625,-3.7470703125,-13.697021484375,-3.293212890625
12911.12300002,0,0,67.16015625,0,0,67.40234375,16777215,0,0,0,1,1,0,0,0,-16.875,-3.75146484375,-13.700439453125,-3.291015625
12911.12350002,0,0,67.16015625,0,0,67.40625,16777215,0,0,0,1,1,0,0,0,-16.864013671875,-3.739501953125,-13.69873046875,-3.286865234375
12911.12400002,0,0,67.22265625,0,0,67.4375,16777215,0,0,0,1,1,0,0,0,-16.877685546875,-3.72705078125,-13.694091796875,-3.2900390625
12911.12450002,0,0,67.20703125,0,0,67.4296875,16777215,0,0,0,1,1,0,0,0,-16.8681640625,-3.724365234375,-13.697998046875,-3.289306640625
12911.12500002,0,0,67.20703125,0,0,67.4453125,16777215,0,0,0,1,1,0,0,0,-16.8642578125,-3.718017578125,-13.69970703125,-3.289306640625
12911.12550002,0,0,67.22265625,0,0,67.44921875,16777215,0,0,0,1,1,0,0,0,-16.876708984375,-3.716796875,-13.699462890625,-3.290283203125
12911.12600002,0,0,67.1953125,0,0,67.44921875,16777215,0,0,0,1,1,0,0,0,-16.891357421875,-3.714599609375,-13.69580078125,-3.289306640625
12911.12650002,0,0,67.234375,0,0,67.46875,16777215,0,0,0,1,1,0,0,0,-16.896728515625,-3.73095703125,-13.69091796875,-3.29345703125
12911.12700002,0,0,67.2421875,0,0,67.46875,16777215,0,0,0,1,1,0,0,0,-16.91943359375,-3.7265625,-13.69287109375,-3.286376953125
12911.12750002,0,0,67.23046875,0,0,67.47265625,16777215,0,0,0,1,1,0,0,0,-16.90380859375,-3.72412109375,-13.689697265625,-3.290771484375
12911.12800002,0,0,67.20703125,0,0,67.47265625,16777215,0,0,0,1,1,0,0,0,-16.89892578125,-3.73193359375,-13.697021484375,-3.291015625
12911.12850002,0,0,67.1953125,0,0,67.46875,16777215,0,0,0,1,1,0,0,0,-16.905029296875,-3.719482421875,-13.696044921875,-3.282958984375
12911.12900002,0,0,67.23828125,0,0,67.48828125,16777215,0,0,0,1,1,0,0,0,-16.92529296875,-3.730224609375,-13.696044921875,-3.276611328125
12911.12950002,0,0,67.2421875,0,0,67.5078125,16777215,0,0,0,1,1,0,0,0,-16.925048828125,-3.72216796875,-13.7041015625,-3.28173828125
12911.13000002,0,0,67.2265625,0,0,67.4921875,16777215,0,0,0,1,1,0,0,0,-16.915771484375,-3.7216796875,-13.6875,-3.276611328125
12911.13050002,0,0,67.20703125,0,0,67.51171875,16777215,0,0,0,1,1,0,0,0,-16.90966796875,-3.71728515625,-13.686767578125,-3.282470703125
12911.13100002,0,0,67.203125,0,0,67.51953125,16777215,0,0,0,1,1,0,0,0,-16.907958984375,-3.7080078125,-13.6845703125,-3.279052734375
12911.13150002,0,0,67.21875,0,0,67.53125,16777215,0,0,0,1,1,0,0,0,-16.908447265625,-3.704833984375,-13.683349609375,-3.277099609375
12911.13200002,0,0,67.2109375,0,0,67.5390625,16777215,0,0,0,1,1,0,0,0,-16.913330078125,-3.7021484375,-13.681640625,-3.27783203125
12911.13250002,0,0,67.19140625,0,0,67.546875,16777215,0,0,0,1,1,0,0,0,-16.904052734375,-3.7138671875,-13.681640625,-3.2861328125
12911.13300002,0,0,67.19921875,0,0,67.55078125,16777215,0,0,0,1,1,0,0,0,-16.900634765625,-3.715576171875,-13.686767578125,-3.291748046875
12911.13350002,0,0,67.2109375,0,0,67.5546875,16777215,0,0,0,1,1,0,0,0,-16.900634765625,-3.718017578125,-13.671875,-3.293701171875
12911.13400002,0,0,67.21875,0,0,67.5546875,16777215,0,0,0,1,1,0,0,0,-16.897705078125,-3.732421875,-13.675048828125,-3.29833984375
12911.13450002,0,0,67.2265625,0,0,67.56640625,16777215,0,0,0,1,1,0,0,0,-16.90673828125,-3.732177734375,-13.676025390625,-3.2939453125
12911.13500002,0,0,67.23828125,0,0,67.55078125,16777215,0,0,0,1,1,0,0,0,-16.904052734375,-3.738525390625,-13.675048828125,-3.29248046875
12911.13550002,0,0,67.26171875,0,0,67.57421875,16777215,0,0,0,1,1,0,0,0,-16.894287109375,-3.728515625,-13.674560546875,-3.2958984375
12911.13600002,0,0,67.2578125,0,0,67.578125,16777215,0,0,0,1,1,0,0,0,-16.885009765625,-3.725341796875,-13.678955078125,-3.289794921875
12911.13650002,0,0,67.3203125,0,0,67.58203125,16777215,0,0,0,1,1,0,0,0,-16.89697265625,-3.74267578125,-13.681396484375,-3.288818359375
12911.13700002,0,0,67.31640625,0,0,67.5703125,16777215,0,0,0,1,1,0,0,0,-16.8994140625,-3.745361328125,-13.688720703125,-3.290771484375
12911.13750002,0,0,67.296875,0,0,67.61328125,16777215,0,0,0,1,1,0,0,0,-16.902587890625,-3.74951171875,-13.6943359375,-3.2958984375
12911.13800002,0,0,67.30078125,0,0,67.59765625,16777215,0,0,0,1,1,0,0,0,-16.885498046875,-3.74658203125,-13.700439453125,-3.303955078125
12911.13850002,0,0,67.33203125,0,0,67.59375,16777215,0,0,0,1,1,0,0,0,-16.89892578125,-3.736328125,-13.697509765625,-3.29833984375
12911.13900002,0,0,67.34765625,0,0,67.625,16777215,0,0,0,1,1,0,0,0,-16.900390625,-3.734619140625,-13.688232421875,-3.297119140625
12911.13950002,0,0,67.3671875,0,0,67.640625,16777215,0,0,0,1,1,0,0,0,-16.88671875,-3.736572265625,-13.695556640625,-3.290283203125
12911.14000002,0,0,67.3515625,0,0,67.625,16777215,0,0,0,1,1,0,0,0,-16.89599609375,-3.74560546875,-13.69873046875,-3.298583984375
12911.14050002,0,0,67.359375,0,0,67.625,16777215,0,0,0,1,1,0,0,0,-16.880126953125,-3.746826171875,-13.707275390625,-3.303955078125
12911.14100002,0,0,67.3515625,0,0,67.62109375,16777215,0,0,0,1,1,0,0,0,-16.875244140625,-3.749267578125,-13.708251953125,-3.313720703125
12911.14150002,0,0,67.3828125,0,0,67.640625,16777215,0,0,0,1,1,0,0,0,-16.88623046875,-3.751708984375,-13.7080078125,-3.310546875
12911.14200002,0,0,67.37109375,0,0,67.6484375,16777215,0,0,0,1,1,0,0,0,-16.88525390625,-3.752197265625,-13.70654296875,-3.3203125
12911.14250002,0,0,67.36328125,0,0,67.6484375,16777215,0,0,0,1,1,0,0,0,-16.8759765625,-3.7578125,-13.707763671875,-3.317626953125
12911.14300002,0,0,67.40234375,0,0,67.67578125,16777215,0,0,0,1,1,0,0,0,-16.874755859375,-3.754150390625,-13.7109375,-3.320556640625
12911.14350002,0,0,67.41796875,0,0,67.69140625,16777215,0,0,0,1,1,0,0,0,-16.888427734375,-3.751708984375,-13.71142578125,-3.32373046875
12911.14400002,0,0,67.44140625,0,0,67.69921875,16777215,0,0,0,1,1,0,0,0,-16.89306640625,-3.74951171875,-13.7138671875,-3.31982421875
12911.14450002,0,0,67.45703125,0,0,67.70703125,16777215,0,0,0,1,1,0,0,0,-16.877197265625,-3.75,-13.712158203125,-3.328369140625
12911.14500002,0,0,67.453125,0,0,67.73046875,16777215,0,0,0,1,1,0,0,0,-16.872802734375,-3.744140625,-13.70849609375,-3.329833984375
12911.14550002,0,0,67.44921875,0,0,67.75390625,16777215,0,0,0,1,1,0,0,0,-16.8671875,-3.73828125,-13.705810546875,-3.33154296875
12911.14600002,0,0,67.46875,0,0,67.76953125,16777215,0,0,0,1,1,0,0,0,-16.868408203125,-3.746337890625,-13.703369140625,-3.333251953125
12911.14650002,0,0,67.4921875,0,0,67.77734375,16777215,0,0,0,1,1,0,0,0,-16.890380859375,-3.73681640625,-13.7021484375,-3.335205078125
12911.14700002,0,0,67.515625,0,0,67.76953125,16777215,0,0,0,1,1,0,0,0,-16.896240234375,-3.7548828125,-13.697265625,-3.33642578125
12911.14750002,0,0,67.5078125,0,0,67.77734375,16777215,0,0,0,1,1,0,0,0,-16.89794921875,-3.756591796875,-13.70703125,-3.336669921875
12911.14800002,0,0,67.5234375,0,0,67.78125,16777215,0,0,0,1,1,0,0,0,-16.894287109375,-3.761474609375,-13.706787109375,-3.327880859375
12911.14850002,0,0,67.546875,0,0,67.80859375,16777215,0,0,0,1,1,0,0,0,-16.890625,-3.756591796875,-13.708740234375,-3.33056640625
12911.14900002,0,0,67.546875,0,0,67.83203125,16777215,0,0,0,1,1,0,0,0,-16.901611328125,-3.761962890625,-13.7001953125,-3.325439453125
12911.14950002,0,0,67.59765625,0,0,67.85546875,16777215,0,0,0,1,1,0,0,0,-16.890380859375,-3.775634765625,-13.703125,-3.325439453125
12911.15000002,0,0,67.59765625,0,0,67.84765625,16777215,0,0,0,1,1,0,0,0,-16.888427734375,-3.782958984375,-13.704833984375,-3.33056640625
12911.15050002,0,0,67.6015625,0,0,67.86328125,16777215,0,0,0,1,1,0,0,0,-16.8896484375,-3.767822265625,-13.704345703125,-3.322021484375
12911.15100002,0,0,67.62890625,0,0,67.87890625,16777215,0,0,0,1,1,0,0,0,-16.8876953125,-3.764892578125,-13.7041015625,-3.321044921875
12911.15150002,0,0,67.6015625,0,0,67.8671875,16777215,0,0,0,1,1,0,0,0,-16.892333984375,-3.763671875,-13.7060546875,-3.31787109375
12911.15200002,0,0,67.59765625,0,0,67.87890625,16777215,0,0,0,1,1,0,0,0,-16.886962890625,-3.77587890625,-13.704833984375,-3.325439453125
12911.15250002,0,0,67.6171875,0,0,67.90234375,16777215,0,0,0,1,1,0,0,0,-16.8798828125,-3.75537109375,-13.706787109375,-3.3291015625
12911.15300002,0,0,67.59375,0,0,67.91015625,16777215,0,0,0,1,1,0,0,0,-16.874267578125,-3.752197265625,-13.703857421875,-3.324951171875
12911.15350002,0,0,67.62109375,0,0,67.9140625,16777215,0,0,0,1,1,0,0,0,-16.880615234375,-3.759765625,-13.7060546875,-3.336181640625
12911.15400002,0,0,67.62109375,0,0,67.91796875,16777215,0,0,0,1,1,0,0,0,-16.8662109375,-3.755859375,-13.70263671875,-3.3349609375
12911.15450002,0,0,67.640625,0,0,67.94140625,16777215,0,0,0,1,1,0,0,0,-16.87890625,-3.7421875,-13.7080078125,-3.338623046875
12911.15500002,0,0,67.66796875,0,0,67.94140625,16777215,0,0,0,1,1,0,0,0,-16.874267578125,-3.75,-13.711181640625,-3.334228515625
12911.15550002,0,0,67.6796875,0,0,67.9375,16777215,0,0,0,1,1,0,0,0,-16.87158203125,-3.758056640625,-13.710205078125,-3.33447265625
12911.15600002,0,0,67.6953125,0,0,67.94140625,16777215,0,0,0,1,1,0,0,0,-16.878662109375,-3.74462890625,-13.712646484375,-3.33154296875
12911.15650002,0,0,67.7109375,0,0,67.96484375,16777215,0,0,0,1,1,0,0,0,-16.875244140625,-3.738525390625,-13.71142578125,-3.333251953125
12911.15700002,0,0,67.71875,0,0,67.94140625,16777215,0,0,0,1,1,0,0,0,-16.89697265625,-3.72412109375,-13.712158203125,-3.333984375
12911.15750002,0,0,67.70703125,0,0,67.94140625,16777215,0,0,0,1,1,0,0,0,-16.8916015625,-3.723876953125,-13.71533203125,-3.33642578125
12911.15800002,0,0,67.73828125,0,0,67.96484375,16777215,0,0,0,1,1,0,0,0,-16.879150390625,-3.72607421875,-13.710693359375,-3.3251953125
12911.15850002,0,0,67.73046875,0,0,67.9765625,16777215,0,0,0,1,1,0,0,0,-16.870361328125,-3.711669921875,-13.71337890625,-3.332763671875
12911.15900002,0,0,67.70703125,0,0,68,16777215,0,0,0,1,1,0,0,0,-16.86865234375,-3.712646484375,-13.715576171875,-3.328857421875
12911.15950002,0,0,67.70703125,0,0,67.9921875,16777215,0,0,0,1,1,0,0,0,-16.86962890625,-3.70263671875,-13.710205078125,-3.329833984375
12911.16000002,0,0,67.72265625,0,0,67.99609375,16777215,0,0,0,1,1,0,0,0,-16.862060546875,-3.712890625,-13.71484375,-3.322998046875
12911.16050002,0,0,67.74609375,0,0,67.99609375,16777215,0,0,0,1,1,0,0,0,-16.8662109375,-3.719482421875,-13.716552734375,-3.322021484375
12911.16100002,0,0,67.76171875,0,0,68.04296875,16777215,0,0,0,1,1,0,0,0,-16.8525390625,-3.715087890625,-13.72216796875,-3.318603515625
12911.16150002,0,0,67.80078125,0,0,68.0234375,16777215,0,0,0,1,1,0,0,0,-16.845458984375,-3.7080078125,-13.721923828125,-3.320556640625
12911.16200002,0,0,67.8125,0,0,68.06640625,16777215,0,0,0,1,1,0,0,0,-16.857666015625,-3.7001953125,-13.720703125,-3.319091796875
12911.16250002,0,0,67.79296875,0,0,68.0625,16777215,0,0,0,1,1,0,0,0,-16.855224609375,-3.706787109375,-13.719482421875,-3.31591796875
12911.16300002,0,0,67.79296875,0,0,68.08203125,16777215,0,0,0,1,1,0,0,0,-16.845458984375,-3.703369140625,-13.716552734375,-3.320556640625
12911.16350002,0,0,67.79296875,0,0,68.078125,16777215,0,0,0,1,1,0,0,0,-16.850341796875,-3.704833984375,-13.717041015625,-3.319580078125
12911.16400002,0,0,67.7890625,0,0,68.08984375,16777215,0,0,0,1,1,0,0,0,-16.854248046875,-3.719482421875,-13.7177734375,-3.324951171875
12911.16450002,0,0,67.8125,0,0,68.10546875,16777215,0,0,0,1,1,0,0,0,-16.8671875,-3.729736328125,-13.714599609375,-3.323974609375
12911.16500002,0,0,67.84765625,0,0,68.1328125,16777215,0,0,0,1,1,0,0,0,-16.870361328125,-3.74609375,-13.719482421875,-3.3212890625
12911.16550002,0,0,67.83203125,0,0,68.1328125,16777215,0,0,0,1,1,0,0,0,-16.865478515625,-3.738525390625,-13.717529296875,-3.314697265625
12911.16600002,0,0,67.875,0,0,68.1328125,16777215,0,0,0,1,1,0,0,0,-16.879150390625,-3.74169921875,-13.717041015625,-3.318115234375
12911.16650002,0,0,67.8671875,0,0,68.1328125,16777215,0,0,0,1,1,0,0,0,-16.87841796875,-3.755615234375,-13.71142578125,-3.319091796875
12911.16700002,0,0,67.890625,0,0,68.15234375,16777215,0,0,0,1,1,0,0,0,-16.880859375,-3.745361328125,-13.714599609375,-3.315673828125
12911.16750002,0,0,67.8828125,0,0,68.15234375,16777215,0,0,0,1,1,0,0,0,-16.8779296875,-3.74365234375,-13.707763671875,-3.318115234375
12911.16800002,0,0,67.9296875,0,0,68.16796875,16777215,0,0,0,1,1,0,0,0,-16.8720703125,-3.755615234375,-13.712646484375,-3.321533203125
12911.16850002,0,0,67.94921875,0,0,68.18359375,16777215,0,0,0,1,1,0,0,0,-16.8779296875,-3.748291015625,-13.71337890625,-3.31884765625
12911.16900002,0,0,67.9375,0,0,68.1875,16777215,0,0,0,1,1,0,0,0,-16.87646484375,-3.751220703125,-13.71630859375,-3.32470703125
12911.16950002,0,0,67.93359375,0,0,68.1875,16777215,0,0,0,1,1,0,0,0,-16.87939453125,-3.75,-13.71533203125,-3.32666015625
12911.17000002,0,0,67.9765625,0,0,68.1953125,16777215,0,0,0,1,1,0,0,0,-16.88671875,-3.760986328125,-13.7197265625,-3.3310546875
12911.17050002,0,0,68.01171875,0,0,68.2109375,16777215,0,0,0,1,1,0,0,0,-16.8876953125,-3.751708984375,-13.711181640625,-3.328857421875
12911.17100002,0,0,68.01953125,0,0,68.2265625,16777215,0,0,0,1,1,0,0,0,-16.88134765625,-3.755615234375,-13.714111328125,-3.334228515625
12911.17150002,0,0,68.01171875,0,0,68.2421875,16777215,0,0,0,1,1,0,0,0,-16.87841796875,-3.74853515625,-13.70751953125,-3.337646484375
12911.17200002,0,0,68.01953125,0,0,68.25390625,16777215,0,0,0,1,1,0,0,0,-16.8896484375,-3.749267578125,-13.7197265625,-3.342041015625
12911.17250002,0,0,68.046875,0,0,68.26171875,16777215,0,0,0,1,1,0,0,0,-16.877197265625,-3.731689453125,-13.717529296875,-3.34375
12911.17300002,0,0,68.07421875,0,0,68.28515625,16777215,0,0,0,1,1,0,0,0,-16.884033203125,-3.74072265625,-13.71435546875,-3.33935546875
12911.17350002,0,0,68.0546875,0,0,68.296875,16777215,0,0,0,1,1,0,0,0,-16.87646484375,-3.73779296875,-13.7255859375,-3.344970703125
12911.17400002,0,0,68.05859375,0,0,68.296875,16777215,0,0,0,1,1,0,0,0,-16.87890625,-3.738525390625,-13.72998046875,-3.3388671875
12911.17450002,0,0,68.06640625,0,0,68.296875,16777215,0,0,0,1,1,0,0,0,-16.88916015625,-3.73583984375,-13.72998046875,-3.335205078125
12911.17500002,0,0,68.10546875,0,0,68.296875,16777215,0,0,0,1,1,0,0,0,-16.884033203125,-3.723388671875,-13.7255859375,-3.325927734375
12911.17550002,0,0,68.109375,0,0,68.296875,16777215,0,0,0,1,1,0,0,0,-16.877685546875,-3.743896484375,-13.738037109375,-3.32861328125
12911.17600002,0,0,68.14453125,0,0,68.3203125,16777215,0,0,0,1,1,0,0,0,-16.875244140625,-3.740234375,-13.73095703125,-3.3212890625
12911.17650002,0,0,68.1640625,0,0,68.36328125,16777215,0,0,0,1,1,0,0,0,-16.871826171875,-3.740478515625,-13.728515625,-3.318359375
12911.17700002,0,0,68.171875,0,0,68.37890625,16777215,0,0,0,1,1,0,0,0,-16.865478515625,-3.740478515625,-13.7314453125,-3.323974609375
12911.17750002,0,0,68.1796875,0,0,68.38671875,16777215,0,0,0,1,1,0,0,0,-16.86865234375,-3.715576171875,-13.7412109375,-3.3134765625
12911.17800002,0,0,68.21484375,0,0,68.40234375,16777215,0,0,0,1,1,0,0,0,-16.85888671875,-3.7158203125,-13.737548828125,-3.3095703125
12911.17850002,0,0,68.25,0,0,68.39453125,16777215,0,0,0,1,1,0,0,0,-16.84765625,-3.728759765625,-13.743896484375,-3.31103515625
12911.17900002,0,0,68.2109375,0,0,68.41796875,16777215,0,0,0,1,1,0,0,0,-16.85302734375,-3.728515625,-13.747802734375,-3.313720703125
12911.17950002,0,0,68.22265625,0,0,68.4453125,16777215,0,0,0,1,1,0,0,0,-16.866455078125,-3.737060546875,-13.753662109375,-3.310302734375
12911.18000002,0,0,68.24609375,0,0,68.4375,16777215,0,0,0,1,1,0,0,0,-16.869873046875,-3.7470703125,-13.740966796875,-3.3125
12911.18050002,0,0,68.26953125,0,0,68.4375,16777215,0,0,0,1,1,0,0,0,-16.8671875,-3.759033203125,-13.75341796875,-3.31494140625
12911.18100002,0,0,68.2578125,0,0,68.4453125,16777215,0,0,0,1,1,0,0,0,-16.85986328125,-3.759521484375,-13.75390625,-3.30859375
12911.18150002,0,0,68.2734375,0,0,68.44921875,16777215,0,0,0,1,1,0,0,0,-16.86572265625,-3.75390625,-13.750732421875,-3.31005859375
12911.18200002,0,0,68.2734375,0,0,68.47265625,16777215,0,0,0,1,1,0,0,0,-16.87060546875,-3.7705078125,-13.75634765625,-3.3095703125
12911.18250002,0,0,68.26171875,0,0,68.5,16777215,0,0,0,1,1,0,0,0,-16.868896484375,-3.765380859375,-13.75927734375,-3.30859375
12911.18300002,0,0,68.2578125,0,0,68.5,16777215,0,0,0,1,1,0,0,0,-16.87060546875,-3.7587890625,-13.7724609375,-3.30322265625
12911.18350002,0,0,68.265625,0,0,68.5078125,16777215,0,0,0,1,1,0,0,0,-16.8671875,-3.7685546875,-13.771484375,-3.29833984375
12911.18400002,0,0,68.28125,0,0,68.50390625,16777215,0,0,0,1,1,0,0,0,-16.866943359375,-3.767822265625,-13.77001953125,-3.31396484375
12911.18450002,0,0,68.3046875,0,0,68.53125,16777215,0,0,0,1,1,0,0,0,-16.87890625,-3.763671875,-13.776611328125,-3.310546875
12911.18500002,0,0,68.33203125,0,0,68.56640625,16777215,0,0,0,1,1,0,0,0,-16.87548828125,-3.759521484375,-13.775390625,-3.31787109375
12911.18550002,0,0,68.3359375,0,0,68.5703125,16777215,0,0,0,1,1,0,0,0,-16.87451171875,-3.76220703125,-13.779541015625,-3.307861328125
